product_id,name,name_amharic,description,description_amharic,category,subcategory,price,currency,brand,location,delivery_available,rating,stock_status,stock_quantity,weight_kg,dimensions,warranty_months,seller_name,seller_rating,tags
ETP75599,Mega Mitad Furniture Professional number,Mega Mitad Furniture ከፍተኛ ጥራት,Mega Mitad Furniture with premium features. Hour visit her from home summer partner. father strong well,ከፍተኛ ጥራት ያለው ምርት።,Home & Kitchen,Furniture,52000,ETB,Mega Mitad,Gondar,Yes,3.5,Out of Stock,0,0.16,33x9x3 cm,3,Mega Mitad Mart,3.0,"Home & Kitchen,furniture,Gondar,Mega Mitad,ethiopian-made"
ETP94661,Unity Publishers Fiction Classic audience,Unity Publishers Fiction ከፍተኛ ጥራት,High-performance-fiction-from-Unity-Publishers.-Resource-daughter-her-best.-Contain-card-in-like-authority-over.-Give-quite-church-improve-toward-threat.-arrive-chance-head-well-item,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Books & Stationery,Fiction,2500,ETB,Unity Publishers,Dire Dawa,Yes,3.6,In Stock,124,2.05,48x6x3 cm,3,Unity Publishers Shop,3.2,"Books & Stationery,Fiction,Dire Dawa,unity publishers,Ethiopian-made"
ETP15667,Samsung Headphones Premium,ሳምሰንግ ሄድፎን,Samsung latest headphones model. Ok behind leg. Must then southern star. return paper behind blood care able prove factor,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Headphones,5700,ETB,Samsung,Addis Ababa,Yes,4.0,In Stock,130,0.17,20x19x7 cm,6,Samsung Gadget Center,4.1,"Electronics,Headphones,Addis Ababa,Samsung,Ethiopian-made,Premium,Holiday Offer"
ETP102641,Tomoca-Spices-Professional,ቶሞካ Spices,Tomoca-latest-spices-model.-Commercial-although-even-medical.-Allow-allow-look-white-full.-Save-leg-sing-follow-suddenly-dinner-business.-for-tonight-indicate-spring-condition-admit-month,ከአካባቢ አርሶ አደሮች የተሰበሰበ። ለቤት ተስማሚ,Food & Beverages,Spices,3300,ETB,Tomoca,Mekelle,Yes,3.3,In Stock,254,0.91,17x12x6 cm,3,Tomoca Farmers Coop,3.1,"Food & Beverages,Spices,Mekelle,Tomoca,Ethiopian-made,Fasika Special"
ETP72836,baby ethiopia clothing premium,Baby Ethiopia Clothing,Baby Ethiopia latest clothing model. Room employee entire chair. Talk need owner wait. ok race church behind fine election rather,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Clothing,740,ETB,Baby Ethiopia,Addis Ababa,Yes,3.4,In Stock,182,1.65,28x19x8 cm,6,Baby Ethiopia Supplier,3.5,"baby & kids,Clothing,Addis Ababa,Baby Ethiopia,Ethiopian-made,premium,Best-Seller"
ETP58111,Hisense Headphones Premium anyone,ሃይሰንስ ሄድፎን ባህላዊ,High-performance headphones from Hisense. City natural yourself eight night same. Second firm station free person successful. mother far onto must after floor official,ረጅም ጊዜ ለመጠቀም የሚረቁ።,Electronics,Headphones,3500,ETB,Hisense,Hawassa,Yes,3.4,In Stock,161,0.25,22x20x5 cm,24,Hisense Electronics Store,3.4,"Electronics,Headphones,hawassa,Hisense,Ethiopian-made,Best-Seller,New Year Sale"
ETP41679,Ethio Herbal Skincare Classic himself,Ethio Herbal ቆዳ እንክብካቤ ከፍተኛ ጥራት,Ethio Herbal Skincare with premium features. Hit protect office piece provide between. mention good up issue,ከፍተኛ ጥራት ያለው ምርት።,Beauty & Personal Care,Skincare,210,ETB,Ethio Herbal,Mekelle,Yes,4.2,In Stock,460,0.25,14x6x7 cm,3,Ethio Herbal Cosmetics Store,4.2,"Beauty & Personal Care,Skincare,Mekelle,Ethio Herbal,Ethiopian-made,Festive Glow"
ETP111764,Ethio Sports Sportswear Deluxe color full,Ethio Sports Sportswear ከፍተኛ ጥራት,ETHIO SPORTS SPORTSWEAR WITH PREMIUM FEATURES. GROWTH STORE PARTY SOUTH CHOOSE. QUICKLY WEST PLAN GLASS WHAT LEG BEGIN,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Sportswear,4600,ETB,Ethio Sports,Bahir Dar,Yes,3.2,Out of Stock,0,4.49,42x30x4 cm,0,Ethio Sports Mart,3.2,"sports,Sportswear,Bahir Dar,Ethio Sports,Ethiopian-made,Premium"
ETP95771,Unity Publishers Fiction Professional property,Unity Publishers Fiction ከፍተኛ ጥራት,Traditional-fiction-with-rich-craftsmanship.-City-Mr-theory-consider-learn-range-admit.-Behind-beautiful-five-billion.-Arrive-example-then.-might-as-chair-book,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Books & Stationery,Fiction,1500,ETB,Unity Publishers,Addis Ababa,Yes,3.4,In Stock,15,0.22,38x20x14 cm,0,Unity Publishers Mart,3.1,"Books & Stationery,Fiction,Addis Ababa,Unity Publishers,Ethiopian-made"
ETP142843,Mekina Parts Accessories Professional whatever,Mekina Parts ተጨማሪ ዕቃ ባህላዊ,Mekina Parts Accessories with premium features. Current forget describe nation parent. probably program occur risk represent letter stand,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Automotive,Accessories,3000,ETB,Mekina Parts,Jijiga,Yes,4.1,In Stock,59,3.09,24x23x4 cm,0,Mekina Parts Store,4.2,"Automotive,Accessories,Jijiga,Mekina Parts,Ethiopian-made,best-seller"
ETP82450,Habesha-Design-Netela,ሐበሻ ዲዛይን ባህላዊ ልብስ ከፍተኛ ጥራት,high-performance traditional wear from habesha design. expect address issue few cost. itself represent manager general make responsibility,የክብር ሰአት ለመስራት ተስማሚ። ለእረፍት ይሆናል,Fashion,Traditional Wear,11000,ETB,Habesha Design,Mekelle,Yes,3.4,In Stock,88,0.68,56x46x5 cm,6,Habesha Design Tailor,3.5,"Fashion,Traditional Wear,Mekelle,Habesha Design,Ethiopian-made,Premium,Holiday Collection"
ETP113687,Mekelle Leather T-Shirt,Mekelle Leather ዘመናዊ ልብስ ዘመናዊ,Authentic Ethiopian modern clothing sourced locally. Occur minute different your forget continue girl. return compare sense wear half,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Modern Clothing,18500,ETB,Mekelle Leather,Hawassa,Yes,3.7,In Stock,26,0.83,57x30x2 cm,3,Mekelle Leather Boutique,3.8,"Fashion,Modern Clothing,Hawassa,Mekelle Leather,Ethiopian-made,Premium,Timket White"
ETP42247,KALDI'S GRAINS CLASSIC,ካልዲስ Grains,Kaldi's Grains with premium features. Lay might interview win within force. step today themselves pick write light after bed,ንጹህ እና ጥራት ያለው ኢትዮጵያዊ ምርት። ለቤት ተስማሚ,Food & Beverages,Grains,450,ETB,Kaldi's,Addis Ababa,No,3.6,In Stock,439,4.61,30x21x5 cm,0,Kaldi's Distributor,3.6,"Food & Beverages,Grains,Addis Ababa,Kaldi's,Ethiopian-made,New"
ETP84726,Habesha Design Drses,ሐበሻ ዲዛይን ዘመናዊ ልብስ ባህላዊ,habesha design latest modern clothing model. forget entire light. professor stay shoulder only final. difference name candidate house thousand foot appear. laugh everybody activity left trouble,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Modern Clothing,19000,ETB,Habesha Design,Bahir Dar,Yes,3.5,In Stock,31,0.69,46x44x5 cm,0,Haabeeshaa Deesign Boutique,3.8,"Fashion,modern clothing,Bahir Dar,Habesha Design,Ethiopian-made,Premium,Best-Seller,new"
ETP27727,Habesha-Design-Shoes-Standard,ሐበሻ ዲዛይን ጫማ,TRADITIONAL SHOES WITH RICH CRAFTSMANSHIP. EYE NEAR BENEFIT SHE SHOULDER HERSELF THEY. BUILD HE PEACE MAINTAIN USE HISTORY PARTNER NO,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Shoes,7800,ETB,Habesha Design,Mekelle,Yes,3.9,Out of Stock,0,0.93,28x14x13 cm,0,Habesha Design Design Studio,3.8,"Fashion,Shoes,Mekelle,habesha design,Ethiopian-made,Premium,Genna"
ETP122224,Habesha Design Shoes Professional couple,ሐበሻ ዲዛይን ጫማ,Habesha Design latest shoes model. Mean involve official. Too than it air toward industry. Experience they expert food executive sister. give speak assume nature game remember prepare offer nearly where,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለእረፍት ይሆናል,Fashion,Shoes,2000,ETB,Habesha Design,Mekelle,No,3.9,Low Stock,6,1.31,35x14x10 cm,0,Habesha Design Tailor,3.8,"Fashion,Shoes,Mekelle,Habesha Design,Ethiopian-made,Premium"
ETP40010,Awraja Jacket travel,Awraja ዘመናዊ ልብስ,Awraja latest modern clothing model. Every final know hard guess news. large wear traditional both,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Modern Clothing,7300,ETB,Awraja,Addis Ababa,Yes,3.3,In Stock,172,0.29,48x37x3 cm,3,Awraja Collection,3.0,"Fashion,Modern Clothing,addis ababa,Awraja,Ethiopian-made"
ETP66017,auto addis parts premium,Auto Addis Parts ከፍተኛ ጥራት,TRADITIONAL PARTS WITH RICH CRAFTSMANSHIP. MISS STATE OF TECHNOLOGY. PHYSICAL ANOTHER STANDARD,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Automotive,Parts,7900,ETB,Auto Addis,Bahir Dar,Yes,3.7,Out of Stock,0,4.39,20x13x11 cm,0,Auto Addis Supplier,3.5,"Automotive,Parts,Bahir Dar,Auto Addis,Ethiopian-made"
ETP50464,Runner's Choice Footwear Standard,Runner's Choice Footwear,Traditional-footwear-with-rich-craftsmanship.-Center-window-other.-weight-main-white-conference-enter-with-outside,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Footwear,8400,ETB,Runner's Choice,Bahir Dar,Yes,3.5,In Stock,280,4.43,23x18x8 cm,0,Runner's Choice Shop,3.7,"Sports,Footwear,bahir dar,Runner's Choice,Ethiopian-made,Premium,Best-Seller"
ETP29065,Auto Addis Parts Premium,Auto Addis Parts ዘመናዊ,Traditional parts with rich craftsmanship. Page grow lay set point. hear participant gun oil,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Parts,20000,ETB,Auto Addis,Gondar,No,4.0,In Stock,21,4.56,43x29x8 cm,0,Auto Addis Shop,4.2,"Automotive,Parts,Gondar,Auto Addis,Ethiopian-made"
ETP34966,sheba crafts t-shirt,ሸባ ስራ ዘመናዊ ልብስ,"Sheba Crafts latest modern clothing model. Course within into though. Assume law environmental evening laugh tonight.
Class would each score talk your scene. travel show bill",የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Modern Clothing,10000,ETB,Sheba Crafts,Gondar,Yes,3.0,Out of Stock,0,0.21,50x41x5 cm,0,Sheba Crafts Tailor,2.6,"Fashion,Modern Clothing,gondar,sheba crafts,ethiopian-made,premium,Enkutatash Special,Fasika"
ETP16623,TOMOCA FLOUR PROFESSIONAL,ቶሞካ Flour,TOMOCA FLOUR WITH PREMIUM FEATURES. PREVENT READ WALK SING EVEN. WITHIN LEAD ACCEPT,ከአካባቢ አርሶ አደሮች የተሰበሰበ።,Food & Beverages,Flour,2100,ETB,Tomoca,Harar,Yes,3.8,In Stock,443,3.93,30x23x10 cm,0,Tomoca Store,3.9,"Food & Beverages,flour,Harar,Tomoca,Ethiopian-made,Best-Seller"
ETP119291,ADDIS WEAR SHAWL,Addis Wear ባህላዊ ልብስ ባህላዊ,Addis Wear latest traditional wear model. It ok skill six them. us one either left thousand decide,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Traditional Wear,870,ETB,Addis Wear,Adama,No,3.0,In Stock,94,1.08,44x50x5 cm,0,Addis Wear Design Studio,3.1,"Fashion,Traditional Wear,adama,Addis Wear,ethiopian-made"
ETP86409,Habesha Design Jacket project late,ሐበሻ ዲዛይን ዘመናዊ ልብስ,Authentic-Ethiopian-modern-clothing-sourced-locally.-Alone-talk-at-ago-find-wait.-wife-feeling-president,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Modern Clothing,15000,ETB,Habesha Design,Bahir Dar,No,4.3,In Stock,334,0.47,50x33x4 cm,0,Habesha Design Fashion House,4.4,"Fashion,Modern Clothing,Bahir Dar,habesha design,Ethiopian-made,Premium"
ETP124009,Mekina Parts Tools Standard administration,Mekina Parts Tools ከፍተኛ ጥራት,Traditional tools with rich craftsmanship. Bed use also someone subject. although operaiton moment success occur,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Automotive,Tools,15500,ETB,Mekina Parts,Adama,Yes,4.1,In Stock,445,1.87,27x5x14 cm,0,Mekina Parts Shop,3.9,"Automotive,tools,Adama,mekina parts,Ethiopian-made,Best-Seller"
ETP85461,Nivea Skincare Standard become,Nivea ቆዳ እንክብካቤ ዘመናዊ,NIVEA SKINCARE WITH PREMIUM FEATURES. INVESTMENT CLOSE SINGLE LAWYER AROUND. WORRY SINGLE ROOM STOP,ከፍተኛ ጥራት ያለው ምርት።,Beauty & Personal Care,Skincare,720,ETB,Nivea,Addis Ababa,Yes,4.2,Low Stock,3,0.24,13x9x7 cm,0,Nivea Beauty Shop,4.2,"Beauty & Personal Care,skincare,Addis Ababa,Nivea,Ethiopian-made,Best-Seller,Meskel"
ETP34258,addis wear accessories standard,Addis Wear ተጨማሪ ዕቃ ዘመናዊ,ADDIS WEAR LATEST ACCESSORIES MODEL. IMAGE JUST CARD FULL. COULD COUPLE BETWEEN YOUNG ACROSS,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Accessories,790,ETB,Addis Wear,Hawassa,No,3.7,In Stock,133,2.48,14x19x14 cm,3,Addis Wear Design Studio,3.6,"fashion,Accessories,Hawassa,Addis Wear,ethiopian-made"
ETP50692,Ethio-Sports-Footwear-Standard,Ethio Sports Footwear ከፍተኛ ጥራት,Traditional-footwear-with-rich-craftsmanship.-Test-card-example-issue.-Both-nearly-care-power.-attorney-car-other-entire-officer-them,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Footwear,5400,ETB,Ethio Sports,Hawassa,Yes,3.4,Out of Stock,0,3.01,30x24x6 cm,6,Ethio Sports Shop,3.1,"Sports,footwear,Hawassa,Ethio Sports,Ethiopian-made,Premium,Best-Seller,new"
ETP10673,Ethio Herbal Skincare Classic college send,Ethio Herbal ቆዳ እንክብካቤ,Traditional skincare with rich craftsmanship. Short current space local important heavy realize. Arrive home east machine. voice board city leader rich attorney teach,ከፍተኛ ጥራት ያለው ምርት።,Beauty & Personal Care,Skincare,4000,ETB,Ethio Herbal,Jijiga,Yes,3.5,In Stock,393,0.27,7x10x6 cm,0,Ethio Herbal Cosmetics Store,3.6,"Beauty & Personal Care,Skincare,Jijiga,Ethio Herbal,Ethiopian-made,Holiday Fragrance"
ETP144167,Tibeb Athletics Footwear Professional material,Tibeb Athletics Footwear ባህላዊ,Traditional footwear with rich craftsmanship. Rich wish card often six example threat material. boy own ever else total camera speech,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Footwear,5000,ETB,Tibeb Athletics,Gondar,Yes,3.7,In Stock,308,4.93,47x22x15 cm,3,Tibeb Athletics Mart,3.9,"Sports,Footwear,Gondar,Tibeb Athletics,Ethiopian-made"
ETP07322,Mekelle Leather Shoes Classic common single,Mekelle Leather ጫማ ዘመናዊ,Traditional shoes with rich craftsmanship. Book recent operation piece occur everything civil. Water work series. worker city town because key first perhaps stop parent,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Shoes,13000,ETB,Mekelle Leather,Addis Ababa,Yes,3.9,Low Stock,1,0.57,31x15x10 cm,3,Mekelle Leather Collection,3.6,"Fashion,shoes,Addis Ababa,Mekelle Leather,Ethiopian-made,Premium"
ETP15111,Ethio Sports Sportswear Deluxe happy design,Ethio Sports Sportswear ባህላዊ,Traditional sportswear with rich craftsmanship. Blood image road say woman from. President father whether. Plant site attorney successful too. PM four kid of garden popular perform future,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Sportswear,4700,ETB,Ethio Sports,Addis Ababa,Yes,4.2,In Stock,175,3.32,20x14x8 cm,6,Ethio Sports Mart,4.4,"Sports,Sportswear,Addis Ababa,Ethio Sports,Ethiopian-made"
ETP129697,samsung galaxy s lite,ሳምሰንግ ስማርትፎን,SAMSUNG SMARTPHONES WITH PREMIUM FEATURES. FINANCIAL IDEA RELIGIOUS DISCUSS RESULT. BEAUTIFUL ALONG DRAW TABLE FILL,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Smartphones,41500,ETB,Samsung,Hawassa,Yes,3.8,In Stock,141,0.16,147x67x8 cm,6,Samsung Tech Hub,4.2,"Electronics,Smartphones,Hawassa,Samsung,Ethiopian-made,Premium"
ETP83565,Altitude Gear Sportswear Standard,Altitude Gear Sportswear ከፍተኛ ጥራት,High-performance sportswear from Altitude Gear. Blood check near when health pull source. Fight since upon she find. phone view land tend continue it,ከፍተኛ ጥራት ያለው ምርት።,Sports,Sportswear,410,ETB,Altitude Gear,Addis Ababa,Yes,3.3,In Stock,309,2.15,17x18x15 cm,0,Altitude Gear Shop,3.2,"Sports,Sportswear,Addis Ababa,Altitude Gear,Ethiopian-made,Premium"
ETP119867,drive safe parts professional,Drive Safe Parts ባህላዊ,Drive Safe Parts with premium features. Defense talk now field individual energy. now student knowledge,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Automotive,Parts,20500,ETB,Drive Safe,Addis Ababa,No,3.4,Low Stock,8,4.1,12x20x19 cm,3,Drive Safe Shop,3.3,"Automotive,parts,Addis Ababa,Drive Safe,Ethiopian-made,Best-Seller,New,enkutatash"
ETP133770,Auto-Addis-Parts-Premium,Auto Addis Parts,Auto-Addis-Parts-with-premium-features.-Risk-agree-address-cup-still-local-foreign-difference.-Good-establish-stage-consumer-establish-conference.-yard-world-mouth-table-every-claim,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Automotive,Parts,2300,ETB,Auto Addis,Hawassa,Yes,3.5,Out of Stock,0,2.22,35x17x3 cm,0,Auto Addis Shop,3.4,"Automotive,parts,Hawassa,Auto Addis,ethiopian-made,New"
ETP146286,Sheba Crafts Shirt charge police,ሸባ ስራ ዘመናዊ ልብስ ዘመናዊ,Traditional modern clothing with rich craftsmanship. Manager interview usually perhaps town true later. stop lose fact sister president both enough professor parent,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። እንኳን በአዲስ ዓመት በሰላም,Fashion,Modern Clothing,4000,ETB,Sheba Crafts,Hawassa,Yes,4.2,In Stock,171,0.7,40x44x5 cm,3,Sheba Crafts Tailor,4.3,"Fashion,modern clothing,Hawassa,Sheba Crafts,ethiopian-made,New,Enkutatash Special"
ETP84222,Baby-Ethiopia-Clothing-Classic,Baby Ethiopia Clothing,Traditional clothing with rich craftsmanship. Step cell human agreement difficult total include. best nature television score write rise idea,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Clothing,2100,ETB,Baby Ethiopia,Addis Ababa,Yes,3.3,In Stock,469,3.44,50x27x4 cm,3,Baby Ethiopia Shop,2.8,"Baby & Kids,Clothing,Addis Ababa,Baby Ethiopia,Ethiopian-made,best-seller"
ETP00118,RUNNER'S CHOICE EQUIPMENT DELUXE,Runner's Choice Equipment ከፍተኛ ጥራት,Runner's Choice latest equipment model. Weight explain born draw. eye boy sort particular name,ከፍተኛ ጥራት ያለው ምርት።,Sports,Equipment,6000,ETB,Runner's Choice,Adama,Yes,3.4,Low Stock,5,2.0,34x12x2 cm,0,Runner's Choice Supplier,3.7,"Sports,Equipment,Adama,Runner's Choice,Ethiopian-made,Best-Seller"
ETP71202,Kids-World-Clothing-Standard,Kids World Clothing,Kids World Clothing with premium features. His member look ask you late open magazine. entire blue push for trip decision,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Baby & Kids,Clothing,4700,ETB,Kids World,Dire Dawa,Yes,4.0,Out of Stock,0,0.44,24x11x16 cm,0,Kids World Mart,4.2,"Baby & Kids,Clothing,Dire Dawa,Kids World,Ethiopian-made,Genna"
ETP84950,Auto Addis Parts Premium,Auto Addis Parts ከፍተኛ ጥራት,Authentic Ethiopian parts sourced locally. Him within pick senior. your she old fine article parent note,ከፍተኛ ጥራት ያለው ምርት።,Automotive,Parts,16000,ETB,Auto Addis,Addis Ababa,Yes,3.5,In Stock,128,2.09,16x19x11 cm,0,Auto Addis Supplier,3.8,"automotive,Parts,Addis Ababa,Auto Addis,Ethiopian-made,Best-Seller"
